id,tribuneTheaterId,providerTheaterId,name,address,city,state,zip,distance,lon,lat,theaterChainName,ticketType
1657,4778,,"Carmike Cinema Centre 8","3031 N Harrison",Shawnee,OK,74804,28.33,-96.910919,35.363552,"Carmike Cinemas",STANDARD
2726,1210,,"Flix on 6","2103 S. Main","Elk City",OK,73644,34.89,-99.399902,35.385399,"Independent Chains",STANDARD
1667,6642,,"Carmike 10 Stillwater","1909 N. Perkins Rd.",Stillwater,OK,74074,19.31,-97.050079,36.139852,"Carmike Cinemas",STANDARD
4632,9816,,"Carmike 8 Ardmore","2401 12th Ave. NW #106",Ardmore,OK,73401,24.26,-97.159138,34.188305,"Carmike Cinemas",STANDARD
2236,4773,,"Carmike Dunkin Theatre 1","207 E. Broadway",Cushing,OK,74023,13.02,-96.771019,35.979819,"Carmike Cinemas",STANDARD
3211,7469,,"Oakwood Mall 8","4125 W. Owen K. Garriott",Enid,OK,73703,13.32,-97.930828,36.390141,"Starplex Cinemas",STANDARD
5433,10873,,"Cinemark Ada","1090 Hillside Dr.",Ada,OK,74820,25.99,-96.665654,34.79245,Cinemark,STANDARD
4419,9489,,"Alamo Drafthouse at the Ritz","320 East 6th Street",Austin,TX,78701,0.19,-97.739633,30.267301,"Alamo Drafthouse",STANDARD
1187,2469,,"Paramount Theatre - Austin","713 Congress Ave",Austin,TX,78701,0.14,-97.742207,30.269344,"Independent Chains",STANDARD
3984,5084,,"Alamo Drafthouse South Lamar","1120 S. Lamar Blvd.",Austin,TX,78704,1.71,-97.763442,30.255806,"Alamo Drafthouse",STANDARD
3144,526,,"Millennium Theater","1156 Hargrave Street",Austin,TX,78702,34.07,-97.710621,30.271911,"Independent Chains",STANDARD
2631,8298,,"Regal Westgate Stadium 11 Theatres","4477 South Lamar Blvd. #800",Austin,TX,78745,4.51,-97.799842,30.230263,"Regal Cinemas",STANDARD
2467,5320,802,"AMC Barton Creek Square","2901 Capital of Texas Highway",Austin,TX,78746,4.16,-97.808217,30.257523,"AMC Theatres",STANDARD
2134,8498,,"Regal Metropolitan Stadium 14","901 Little Texas Lane",Austin,TX,78745,33.64,-97.76955,30.19804,"Regal Cinemas",STANDARD
6130,11546,,"AFS Cinema","6406 N I-35, Suite 3100",Austin,TX,78752,4.36,-97.707401,30.326527,"Independent Chains",STANDARD
3439,8749,,"Galaxy Highland 10","6700 Middle Fiskville Road",Austin,TX,78752,4.52,-97.707789,30.329251,"Galaxy Theatres",STANDARD
3254,5988,,"Alamo Drafthouse Village","2700 W. Anderson Lane",Austin,TX,78757,6.22,-97.734818,30.359962,"Alamo Drafthouse",STANDARD
4331,9306,,"Cinemark Southpark Meadows","9900 I-35 SB Building N",Austin,TX,78748,33.36,-97.794027,30.154108,Cinemark,STANDARD
530,9227,,"Regal Gateway Stadium 16 & IMAX","9700 Stonelake Blvd.",Austin,TX,78759,8.13,-97.739624,30.387726,"Regal Cinemas",STANDARD
709,8182,,"Regal Arbor Cinema at Great Hills","9828 Great Hills Trail",Austin,TX,78759,8.71,-97.748872,30.395884,"Regal Cinemas",STANDARD
5162,10569,,"Alamo Drafthouse Slaughter Lane","5701 W. Slaughter Lane",Austin,TX,78749,9.12,-97.868746,30.198905,"Alamo Drafthouse",STANDARD
668,7058,,"Tinseltown Pflugerville","15436 FM 1825",Pflugerville,TX,78660,13.1,-97.663699,30.44775,Cinemark,STANDARD
5458,10901,,"Lake Creek 7","13729 Research Blvd.",Austin,TX,78750,13.4,-97.7925,30.4588,"Independent Chains",STANDARD
4374,9414,,"Cinemark Hill Country Galleria","12800 Hwy 71 W. Bldg 24","Bee Cave",TX,78738,12.27,-97.940862,30.307765,Cinemark,STANDARD
127,7135,,"Regal Lakeline Mall 9","11200 Lakeline Mall Blvd.","Cedar Park",TX,78613,14.43,-97.807653,30.470509,"Regal Cinemas",STANDARD
5324,10761,,"Alamo Drafthouse Lakeline","14028 N. U.S. Highway 183, Building F",Austin,TX,78717,14.73,-97.8012,30.4766,"Alamo Drafthouse",STANDARD
5062,10445,,"Flix Brewhouse by Galaxy Theatres","2200 S. Interstate Hwy 35 Suite B1","Round Rock",TX,78681,15.51,-97.679992,30.488407,"Flix Brewhouse",STANDARD
5027,10401,,"Cinemark Stone Hill Town Center","18820 Hilltop Commercial Dr.",Pflugerville,TX,78660,16.21,-97.598323,30.470261,Cinemark,STANDARD
5593,11046,,EVO,"3200 Kyle Crossing",Kyle,TX,78640,33.88,-97.8545,30.0287,"Texas Cinema",STANDARD
666,6850,,"Cinemark Movies 8 Round Rock","2132 N Mays St","Round Rock",TX,78664,18.28,-97.690558,30.531104,Cinemark,STANDARD
4375,9415,,"Cinemark Cedar Park","1335 E. Whitestone Blvd.","Cedar Park",TX,78613,18.53,-97.815308,30.530236,Cinemark,STANDARD
4269,9087,,"Cinemark Round Rock","4401 N. IH-35","Round Rock",TX,78664,20.46,-97.68852,30.562817,Cinemark,STANDARD
4307,2327,,"City Lights Theatres - Georgetown 12","420 Wolf Ranch Parkway",Georgetown,TX,78628,26.4,-97.690562,30.649737,"Schulman Theatres",STANDARD
5482,10925,,"Hometown Cinemas, LLC","120 MLK Industrial Blvd. West",Lockhart,TX,78644,22.68,-97.670053,29.860606,"Independent Chains",STANDARD
6062,11469,,"The SPOT Cinema Eatery & Social Haus","1180 Thorpe Lane # 130","San Marcos",TX,78666,30.57,-97.9939292,29.8859507,"Texas Cinema",STANDARD
5308,10745,,"Lost Pines 8","1600 Chestnut St.",Bastrop,TX,78602,12.5,-97.309,30.1107,"Schulman Theatres",STANDARD
2805,3195,,Starplex,"1250 Wonderworld Drive","San Marcos",TX,78666,31.49,-97.950711,29.85229,"Texas Cinema",STANDARD
5760,11202,,"The Indie Cinema","114 W. Main St.",Tishomingo,OK,73460,32.12,-96.677568,34.234869,"Independent Chains",STANDARD
5778,11218,,"The District Cinema","4216 S. Highway 69/75",Durant,OK,74701,29.95,-96.413537,33.949923,"Independent Chains",STANDARD
3686,4223,,"Cinemark Sherman","3310 Town Center Street",Sherman,TX,75092,34.32,-96.61171,33.674929,Cinemark,STANDARD
5260,10691,,"Midway Theaters","4800 Texoma Parkway",Sherman,TX,75090,24.01,-96.5828,33.6854,"Independent Chains",STANDARD
5406,10844,,"DMAX Cinema","4319 N. Interstate 35",Gainesville,TX,76240,13.54,-97.154766,33.675891,"R/C Theatres",STANDARD
2842,2041,,"Heritage Park Theatre","16107 US Highway 23",Altus,OK,73521,21.97,-99.334816,34.680659,"Independent Chains",STANDARD
4114,4229,,"Cinemark Wichita Falls","2901 Kemp Blvd.","Wichita Falls",TX,76308,18.99,-98.52468,33.88434,Cinemark,STANDARD
1671,5762,,"Carmike Sikes 10","238 Sikes Center","Wichita Falls",TX,76308,19.91,-98.533239,33.86957,"Carmike Cinemas",STANDARD
2284,5970,,"B&B Starworld 20","10301 S. Memorial Drive",Tulsa,OK,74133,33.26,-95.882856,36.013891,"B&B Theatres",STANDARD
5610,11069,,"Broken Arrow Warren Theatre","1700 West Aspen Creek Drive","Broken Arrow",OK,74011,29.84,-95.809885,35.991339,"Independent Chains",STANDARD
2965,5250,,"Cinemark Tulsa 16","10802 E. 71st St South",Tulsa,OK,74133,27.71,-95.856467,36.058445,Cinemark,STANDARD
1319,5247,,"Cinemark Movies 8--Tulsa","6808 S. Memorial #310",Tulsa,OK,74133,29.12,-95.887143,36.063859,Cinemark,STANDARD
5283,10717,,"Edison Park 8 Cinemas","2235 Winkler Ave.","Fort Myers",FL,33901,29.68,-95.88489,36.076349,"Independent Chains",STANDARD
4922,10240,,"Cinemark Broken Arrow","1801 E. Hillside Drive","Broken Arrow",OK,74012,33.47,-95.770472,36.063289,Cinemark,STANDARD
5874,11290,,"AMC Tulsa Hills 12","8307 South Olympia Avenue West",Tulsa,OK,74132,32.96,-96.005145,36.042499,"AMC Theatres",STANDARD
1278,6003,,"Regal Promenade Palace 12","4107 S. Yale",Tulsa,OK,74135,32.36,-95.919909,36.103023,"Regal Cinemas",STANDARD
621,8110,143,"AMC Southroads 20","4923 East 41st Street",Tulsa,OK,74135,32.52,-95.919291,36.106648,"AMC Theatres",STANDARD
5146,10552,,"Circle Cinema","8 S. Lewis Ave",Tulsa,OK,74104,30.39,-95.9581,36.1596,"Independent Chains",STANDARD
3709,2138,,"B&B Sapulpa Cinema 8","1245 New Sapulpa Road",Sapulpa,OK,74066,21.51,-96.096024,36.016793,"B&B Theatres",STANDARD
1324,5248,,"Cinemark Cinema 8 Sand Springs","1112 East Charles Page Blvd.","Sand Springs",OK,74063,29.56,-96.091597,36.138136,Cinemark,STANDARD
1737,2713,,"Orpheum Theatre - Okmulgee","210 W. 7th",Okmulgee,OK,74447,34.05,-95.973183,35.622075,"Independent Chains",STANDARD
3041,5049,,"Owasso 12","12601 E. 86th St. N.",Owasso,OK,74055,33.86,-95.833011,36.279622,"Starplex Cinemas",STANDARD
4027,2160,,"B&B Claremore Cinema 8","1407 W. Country Club Rd.",Claremore,OK,74017,30.45,-95.625644,36.292387,"B&B Theatres",STANDARD
2238,5753,,"Carmike 6 Muskogee","2812 West Shawnee BYpass",Muskogee,OK,74401,30.86,-95.398399,35.769699,"Carmike Cinemas",STANDARD
1549,8610,,"B&B Muskogee Arrowhead Mall 10","501 N Main, Space #102",Muskogee,OK,74401,28.73,-95.366898,35.752399,"B&B Theatres",STANDARD
5934,11365,,"Crystal Theatre","401 W. Broadway",Okemah,OK,74859,22.76,-96.301782,35.431381,"Independent Chains",STANDARD
2691,1711,,"Cinema 69","1116 South George Nigh Expressway",McAlester,OK,74502,29.97,-95.7554,34.899,"Independent Chains",STANDARD
4716,9931,,"Strothers Cinema","110 E. Strother",Seminole,OK,74868,11.36,-96.656384,35.232408,"Independent Chains",STANDARD
1890,1928,,"Majestic 6 Theatre","231 State Highway 121",Bonham,TX,75418,23.87,-96.201557,33.567941,"Independent Chains",STANDARD
1363,4218,,"Cinemark Movies 8 Paris","1225 North East Loop 286",Paris,TX,75460,27.11,-95.543107,33.684159,Cinemark,STANDARD
229,7494,,"Cinemark 17 and IMAX","11819 Webb Chapel",Dallas,TX,75234,26.77,-96.874496,32.910622,Cinemark,STANDARD
5508,11030,,"AMC Village on the Parkway 9","5100 Belt Line Road",Dallas,TX,75254,34.58,-96.8206,32.9539,"AMC Theatres",STANDARD
4260,5200,,"Cinemark Vista Ridge Mall 15","2401 S. Stemmons Freeway, Suite 4",Lewisville,TX,75067,34.8,-96.970664,33.001844,Cinemark,STANDARD
5739,11181,,"Studio Movie Grill The Colony","4880 State Highway 121",Lewisville,TX,75056,32.7,-96.883695,33.066972,"Studio Movie Grill",SELECT_SEATING
327,7323,,"Cinemark West Plano and XD","3800 Dallas Parkway",Plano,TX,75093,29.31,-96.8294,33.0512,Cinemark,STANDARD
3045,8760,,"Cinemark Movies 8 Lewisville","420 Oakbend Drive",Lewisville,TX,75067,34.1,-96.980696,33.009853,Cinemark,STANDARD
3710,7974,150,"AMC Valley View 16","13331 Preston Road, Suite 2300",Dallas,TX,75240,24.4,-96.808144,32.929328,"AMC Theatres",STANDARD
4349,9365,,"Studio Movie Grill Lewisville","1600 S. Stemmons Freeway",Lewisville,TX,75067,33.19,-96.983679,33.022887,"Studio Movie Grill",SELECT_SEATING
82,6409,,"Studio Movie Grill Plano","4721 W. Park Blvd.",Plano,TX,75093,31.34,-96.789089,33.027907,"Studio Movie Grill",SELECT_SEATING
3862,6260,,"Angelika Film Center Plano","7205 Bishop Rd. Suite E6",Plano,TX,75024,34.03,-96.8214,33.0762,"Reading International, Inc",STANDARD
5460,10903,,"Studio Movie Grill NorthWest Highway","10110 Technology Blvd",Dallas,TX,75220,27.64,-96.893622,32.857761,"Studio Movie Grill",SELECT_SEATING
231,8859,,"Cinemark Movies 10 Plano","1818 Coit Road",Plano,TX,75075,31.81,-96.768753,33.025095,Cinemark,STANDARD
3059,8252,260,"AMC Stonebriar 24","2601 Preston Rd. Suite 300",Frisco,TX,75034,33.17,-96.810265,33.099204,"AMC Theatres",STANDARD
5242,10670,,"Studio Movie Grill Spring Valley","13933 N. Central Expressway",Dallas,TX,75243,28.86,-96.750852,32.938882,"Studio Movie Grill",SELECT_SEATING
4461,9552,,"Studio Movie Grill-Dallas Royal","11170  N. Central Expressway",Dallas,TX,75243,30,-96.767134,32.900083,"Studio Movie Grill",SELECT_SEATING
583,5322,175,"AMC Grapevine Mills 30","3150 Grapevine Mills Parkway",Grapevine,TX,76051,28.13,-97.044586,32.966646,"AMC Theatres",STANDARD
5322,10759,,"Alamo Drafthouse Richardson","100 S. Central Expressway",Richardson,TX,75080,29.05,-96.7355,32.9501,"Alamo Drafthouse",STANDARD
4202,4253,159,"AMC NorthPark 15","8687 N. Central Expressway",Dallas,TX,75225,28.97,-96.772748,32.867231,"AMC Theatres",STANDARD
268,6401,,"Highland Park Village Theatre","32 Highland Park Village",Dallas,TX,75205,26.18,-96.806642,32.836039,"Independent Chains",STANDARD
311,7652,840,"AMC Irving Mall Cinemas 14","2433 Irving Mall",Irving,TX,75062,23.75,-96.99563,32.841053,"AMC Theatres",STANDARD
4977,10340,,"Cinemark Frisco Square and XD","5655 Frisco Square Blvd",Frisco,TX,75034,29.45,-96.837128,33.150088,Cinemark,STANDARD
3237,3105,,"Angelika Film Center & Cafe","5321 E. Mockingbird Lane",Dallas,TX,75206,27.1,-96.775194,32.838014,"Reading International, Inc",STANDARD
515,3132,,"Starplex Irving Cinema 10","4205 W. Pioneer Drive",Irving,TX,75061,23.65,-97.007246,32.833361,"Starplex Cinemas",STANDARD
312,2970,,"FunAsia Cinema","1210 E. Belt Line Rd.",Richardson,TX,75081,33.12,-96.7037,32.9452,FunAsiA,STANDARD
227,8243,,"Cinemark Tinseltown Grapevine","911 State Highway. 114 West",Grapevine,TX,76051,30.5,-97.0878,32.924,Cinemark,STANDARD
5390,10827,,"Carmike Hickory Creek 16","8380 S.Stemmons Freeway","Hickory Creek",TX,75065,25.56,-97.037902,33.124483,"Carmike Cinemas",STANDARD
4448,9528,160,"AMC Highland Village 12","4090 Barton Creek","Highland Village",TX,75077,28.29,-97.086083,33.07521,"AMC Theatres",STANDARD
2534,5201,,"Cinemark Legacy and XD","7201 N. Central Expressway",Plano,TX,75025,30.4,-96.6886,33.0709,Cinemark,STANDARD
5867,11283,,"Alamo Drafthouse Dallas","1005 S Lamar St",Dallas,TX,75215,22.3,-96.799191,32.769918,"Alamo Drafthouse",STANDARD
220,7584,,"UA Galaxy Theatre Stadium 10","11801 McCree Road",Dallas,TX,75238,31.97,-96.675589,32.869533,"United Artists",STANDARD
225,7961,,"Cinemark Hollywood USA Movies 15","4040 South Shiloh Road",Garland,TX,75041,32.44,-96.664415,32.868549,Cinemark,STANDARD
5476,10919,,"Studio Movie Grill Colleyville","5655 Colleyville Blvd. #300",Colleyville,TX,76034,32.4,-97.146345,32.891532,"Studio Movie Grill",SELECT_SEATING
4204,4232,,"Cinemark Allen 16","921 State Highway 121",Allen,TX,75013,26.32,-96.674066,33.144129,Cinemark,STANDARD
4150,4254,266,"AMC Firewheel 18","100 Coneflower Drive",Garland,TX,75040,31.85,-96.614014,32.950474,"AMC Theatres",STANDARD
3673,3115,,"Central Park Movie Tavern","2404 Airport Freeway",Bedford,TX,76022,19.25,-97.130005,32.835941,"Movie Tavern",STANDARD
3952,8103,,"Cinemark 14 Denton","2825 Wind River",Denton,TX,76210,21.29,-97.098944,33.176079,Cinemark,STANDARD
6038,11442,,"Studio Movie Grill Lincoln Square","452 Lincoln Square",Arlington,TX,76001,24.91,-97.098665,32.757306,"Studio Movie Grill",SELECT_SEATING
5379,10814,,"B&B Wylie 12 with Marquee Suites & GS","711 Woodbridge Parkway",Wylie,TX,75098,28.1,-96.5776,33.0034,"B&B Theatres",STANDARD
749,8366,269,"AMC Mesquite 30","19919 Lyndon b Johnson Freeway",Mesquite,TX,75149,29.52,-96.627277,32.788611,"AMC Theatres",STANDARD
226,7960,,"Cinemark Movies 14 - McKinney","1701 S. Central Expressway",McKinney,TX,75069,25.04,-96.637952,33.187704,Cinemark,STANDARD
514,6478,,"Starplex Mesquite Cinema 10","227 U.S. Highway 80 E.",Mesquite,TX,75150,34.3,-96.597504,32.7911,"Starplex Cinemas",STANDARD
4115,7195,,"Cinemark 12 Rockwall","2125 Summer Lee",Rockwall,TX,75032,24.89,-96.479788,32.891102,Cinemark,STANDARD
4095,2165,,"Starplex Cinemas Forney Stadium 12","600 N. FM 548",Forney,TX,75126,33.34,-96.446016,32.74795,"Starplex Cinemas",STANDARD
4657,9856,,"Hometown Cinemas Terrell","301 Tanger Drive",Terrell,TX,75160,28.08,-96.282549,32.703012,"Independent Chains",STANDARD
1923,2296,,"Majestic 12 Theatres","1401 Joe Ramsey Blvd.",Greenville,TX,75401,34.18,-96.096715,33.113121,"Independent Chains",STANDARD
228,8242,,"Cinemark Movies 14 Lancaster","3250 W Pleasant Run Road",Lancaster,TX,75146,12.52,-96.821126,32.602177,Cinemark,STANDARD
6131,11548,,"Grand Prairie Premiere LUX Cine","510 E. Westchester Parkway","Grand Prairie",TX,75052,19.71,-97.003503,32.673225,"Premiere Cinemas",STANDARD
5865,11279,,"Turtle Creek 9","1000 Turtle Creek Drive Suite A5",Hattiesburg,MS,39402,19.72,-97.003503,32.672619,"Independent Chains",STANDARD
230,7962,,"Cinemark Movies 16 Grand Prairie","220 Westchester Parkway","Grand Prairie",TX,75052,19.4,-97.00902,32.673154,Cinemark,STANDARD
4313,2218,,"Studio Movie Grill - Arlington","225 Merchants Row",Arlington,TX,76018,29.42,-97.10927,32.682152,"Studio Movie Grill",SELECT_SEATING
3905,8357,,"Cinemark 14 Cedar Hill","280 Uptown Blvd.","Cedar Hill",TX,75104,24.65,-96.949963,32.592195,Cinemark,STANDARD
3574,5321,158,"AMC The Parks at Arlington 18","3811 South Cooper Street",Arlington,TX,76015,29.27,-97.1325,32.684,"AMC Theatres",STANDARD
4033,4226,,"Cinemark 12 Mansfield and XD","2041 Highway 287 Suite 901",Mansfield,TX,76063,14.87,-97.1488,32.5981,Cinemark,STANDARD
5275,10709,165,"AMC Eastchase 9","8301 Ederville Road","Fort Worth",TX,76120,23.38,-97.1723,32.7564,"AMC Theatres",STANDARD
382,3068,,"Movie Tavern at Green Oaks","5727 W. I-20",Arlington,TX,76016,28.42,-97.195466,32.676429,"Movie Tavern",STANDARD
3916,2407,,"North East Mall 18 + Xtreme","1101 Melbourne Road",Hurst,TX,76053,18.11,-97.200798,32.828843,Cinemark,STANDARD
519,2080,,"America Cinemas","4200 South Freeway","Fort Worth",TX,76115,27.23,-97.323804,32.686994,"Independent Chains",STANDARD
383,5317,252,"AMC Palace 9","220 E. 3rd St.","Fort Worth",TX,76102,34.65,-97.330362,32.755615,"AMC Theatres",STANDARD
5584,11036,,"Moviehouse and Eatery","250 Rufe Snow Drive",Keller,TX,76248,29.8,-97.231874,32.93189,"Independent Chains",STANDARD
492,8750,,"Regal Burleson Movies Stadium 14 ","301 W. Rendon-Crowley Road",Burleson,TX,76028,12.02,-97.324069,32.576164,"Regal Cinemas",STANDARD
5982,11418,,"AMC Burleson 14","301 W Rendon Crowley Road",Burleson,TX,76028,12,-97.324355,32.576332,"AMC Theatres",STANDARD
318,8848,,"UA Fossil Creek Stadium 11","6100 N. Freeway","Fort Worth",TX,76137,33.35,-97.311873,32.854383,"United Artists",STANDARD
4758,9993,,"Showbiz Waxahachie 12","108 Broadhead Road",Waxahachie,TX,75165,11.84,-96.816868,32.400591,"ShowBiz Cinemas",STANDARD
4831,10107,,"Movie Tavern at West 7th Street","2872 Crockett St.","Fort Worth",TX,76107,33.38,-97.357863,32.750151,"Movie Tavern",STANDARD
5740,11182,,"Cinemark Roanoke and XD","850 E. HWY 114",Roanoke,TX,76262,33.83,-97.217286,32.998458,Cinemark,STANDARD
1076,2932,,"Denton Movie Tavern","916 W University Drive",Denton,TX,76201,17.19,-97.143162,33.231643,"Movie Tavern",STANDARD
4541,9674,,"Premiere Burleson Cinema","1581 SW Wilshire Blvd.",Burleson,TX,76028,33.95,-97.347357,32.516648,"Premiere Cinemas",STANDARD
4959,10319,,"Cinergy Cinemas Corsicana","3501 Corsicana Crossing Blvd.",Corsicana,TX,75109,10.32,-96.44715,32.067626,"Independent Chains",STANDARD
1882,4167,,"Cinemark Cinema 4 Athens","218 Wood St.",Athens,TX,75751,23.1,-95.836852,32.208554,Cinemark,STANDARD
1333,4212,,"Cinemark Cinema 6 Cleburne","1643 W. Henderson St.",Cleburne,TX,76031,28.4,-97.416458,32.3487,Cinemark,STANDARD
3677,3027,,"Starplex Cinema 6","621 Shannon Dr. East","Sulphur Springs",TX,75482,21.24,-95.587878,33.116834,"Starplex Cinemas",STANDARD
1924,1832,,"Mt. Pleasant Cinema 5","1706 S. Jefferson Ave.","Mount Pleasant",TX,75455,10.22,-94.968803,33.137795,"Independent Chains",STANDARD
1838,6815,,"Carmike 10 Longview","201 Tall Pines Rd.",Longview,TX,75605,21.32,-94.747438,32.537795,"Carmike Cinemas",STANDARD
4153,5140,,"Regal Longview Stadium 14","3070 N. Eastman Road",Longview,TX,75605,22.58,-94.7244,32.545783,"Regal Cinemas",STANDARD
2187,3976,,"Four Star Cinema","1607 US Hwy 259 S",Kilgore,TX,75662,26.4,-94.856697,32.395758,"Independent Chains",STANDARD
1929,1486,,"Circle Plaza Cinema 3","1301 Lone Star St.",Henderson,TX,75652,32.01,-94.783997,32.164501,"Independent Chains",STANDARD
2260,8739,,"Carmike 6 Nacogdoches","3800 Northview Plaza.",Nacogdoches,TX,75961,13.24,-94.655129,31.638654,"Carmike Cinemas",STANDARD
3980,186,,"Time Square Cinema","5201 S. Broadway Ave. Suite 170",Tyler,TX,75703,1.92,-95.304798,32.292476,"Independent Chains",STANDARD
1919,6006,,"Regal Tyler Rose Stadium 14","1250 Loop 323 S. SW",Tyler,TX,75701,2.48,-95.338454,32.335096,"Regal Cinemas",STANDARD
4016,4792,,"Carmike 14 Tyler","7415 S. Broadway",Tyler,TX,75703,3.6,-95.309301,32.268465,"Carmike Cinemas",STANDARD
5664,11132,,"Studio Movie Grill Tyler","8954 S. Broadway Ave",Tyler,TX,75703,4.43,-95.308,32.2562,"Studio Movie Grill",SELECT_SEATING
3979,1636,,"Jackson Cinema 3","1710 S. Jackson St.",Jacksonville,TX,75766,23.19,-95.257441,31.945372,"Independent Chains",STANDARD
1754,1918,,"Schulman Dogwood 6","545 E. Palestine Ave.",Palestine,TX,75801,33.79,-95.626159,31.773401,"Schulman Theatres",STANDARD
1839,6814,,"Carmike Lufkin Mall 9","4600 Medford Dr.",Lufkin,TX,75901,18.58,-94.724403,31.3113,"Carmike Cinemas",STANDARD
4145,9113,,"Cinemark Lufkin 12","109 Miles Way",Lufkin,TX,75901,18.22,-94.716107,31.311647,Cinemark,STANDARD
1153,6143,,"CineStar of Huntsville","3027 11 Street",Huntsville,TX,77340,25.66,-95.574092,30.716328,"Independent Chains",STANDARD
2258,4790,,"Carmike Pines Theatre 1","320 4th St.",Silsbee,TX,77656,18.78,-94.176132,30.349929,"Carmike Cinemas",STANDARD
4412,9471,,"Hulen Movie Tavern","4920 S. Hulen Road","Fort Worth",TX,76132,33.86,-97.401457,32.678219,"Movie Tavern",STANDARD
4304,2277,,"Starplex Hulen Stadium 10","6330 Hulen Bend Blvd","Fort Worth",TX,76132,34.46,-97.404667,32.660532,"Starplex Cinemas",STANDARD
5165,10572,,"Cinemark Alliance Town Center and XD","9228 Sage Meadow Trail","Fort Worth",TX,76177,32.44,-97.31565,32.907184,Cinemark,STANDARD
